gene,log2FoldChange,pvalue,padj
Gm3764,0.208889845,0.000905645,0.001571233
Tceal8,0.066487872,0.000870998,0.001514786
Tbc1d4,-0.187359931,0.001198417,0.00205106
Snapc1,-0.109701464,0.000906647,0.001572813
Mycl,0.104519048,0.000880937,0.001530835
Cenpl,0.106467477,0.002095461,0.003487505
Ttc39b,-0.10916391,0.000855702,0.00148991
Traf4,0.093614467,0.00122676,0.002097066
Ttll13,0.168948216,0.002744855,0.004500422
Vcpip1,-0.091439163,0.000862512,0.001500635
Gm14004,-0.153367065,0.002142144,0.003561069
Tmem115,-0.065312732,0.000926261,0.001605544
Patj,0.215894188,0.001366974,0.002324059
Glyctk,-0.120500748,0.002002566,0.003341946
Pcbp3,0.06221854,0.00089886,0.001560519
Pten,-0.084851903,0.000879249,0.001528055
Mir100hg,-0.089087163,0.000947145,0.001639432
Prpsap2,0.074566468,0.000910131,0.00157838
Cd209a,0.400498709,0.003135257,0.00510744
Oas2,0.333075094,0.003433738,0.005565759
Gm48678,0.318656359,0.002831311,0.004635992
Gm7324,-0.300102448,0.002665464,0.004375672
Sf3a3,-0.045297703,0.000949721,0.001643725
Neu4,0.101047489,0.001177113,0.002016402
Rex1bd,-0.101587411,0.001025282,0.001767395
Srgap2,-0.083456105,0.000885404,0.001538288
Ufsp2,-0.048767349,0.000934324,0.001618705
Zfp566,0.105796583,0.001939222,0.003242837
Lrrc57,0.063747396,0.000976457,0.001687115
Rab5c,0.053928919,0.000892807,0.001550679
Fads2,0.082391251,0.000904136,0.001568926
Gjb6,0.142598343,0.000898925,0.001560519
Ppia,-0.079827842,0.000897893,0.001559198
Tubgcp3,0.044353307,0.000939752,0.001627453
Bloc1s2-ps,-0.251966559,0.003543957,0.005729846
Trim44,-0.065483323,0.000916127,0.001588458
Gm47982,-0.156666122,0.002152339,0.003576635
Extl1,-0.101725073,0.000904224,0.001568926
Rasa1,-0.077000122,0.000904221,0.001568926
Gm10819,-0.110912244,0.001094023,0.001880994
Asb11,-0.217777935,0.002825988,0.004627717
Pot1a,-0.099464359,0.001090641,0.001875555
Rbm27,-0.089869846,0.000929939,0.001611757
Vstm2l,-0.13033773,0.000953978,0.001650596
Jmjd4,-0.090557331,0.000958993,0.001658606
Jakmip3,-0.07600376,0.00100117,0.001727214
Zbed4,-0.095755617,0.001821675,0.003056663
Srsf1,-0.063392904,0.000922628,0.001599408
Fbxl21,0.109999987,0.001777075,0.002984446
1700028E10Rik,0.148742782,0.002712315,0.004449613
Ndufb10,-0.071447521,0.000931915,0.001614856
Ggnbp2,-0.044727587,0.000930674,0.001612869
Ccdc153,0.250613976,0.001972933,0.003295369
Utp3,-0.051906881,0.00102148,0.00176137
Pcdhgb5,0.119503117,0.001452134,0.002460096
Gimap9,0.219139552,0.003237393,0.005266347
9330102E08Rik,-0.086554638,0.001022738,0.001763363
Usp42,0.071577993,0.001054619,0.001815421
Vhl,-0.067370217,0.000947099,0.001639432
Tnrc18,-0.110600706,0.000941633,0.001630548
Gm47071,0.252782881,0.003598841,0.005815306
Cebpz,-0.085900873,0.000984823,0.001700887
Pdhb,-0.051230034,0.000954803,0.001651691
Snai2,0.224808764,0.003050453,0.004974469
Irx1,-0.2968271,0.003820971,0.006156903
Pcdhgb2,0.108475143,0.001456342,0.002466255
Ptpra,0.040372838,0.000968478,0.001673834
Palm,-0.09214431,0.000963195,0.001665205
A930012L18Rik,-0.172516476,0.003318442,0.005390551
Zfp518a,0.103269833,0.001142446,0.001960334
Smdt1,-0.091714993,0.00097467,0.001684196
Tbk1,-0.050359466,0.000983447,0.001698682
Cdh18,-0.117643254,0.001235318,0.002111065
Hpdl,0.184454517,0.00216443,0.003595339
2010320O07Rik,-0.302648593,0.003955616,0.00636205
Gm56494,0.24803378,0.003824902,0.00616266
Lyve1,0.341652529,0.002668869,0.004380426
Gm20056,-0.09505495,0.001999143,0.003336881
Gtf2ird2,-0.069672449,0.001221648,0.002088949
Ak7,0.251138163,0.001808884,0.003036089
B930094E09Rik,0.195064889,0.003339661,0.00542246
Asb7,0.061580342,0.001088793,0.001872563
Acvrl1,0.102946513,0.001277253,0.002179268
Sox8,-0.088038263,0.001029361,0.001774249
Galnt11,-0.04483156,0.001032852,0.001780088
Gm13736,-0.070434423,0.001296646,0.002210165
Mfap1a,-0.063171792,0.001135314,0.001948873
Ndufab1-ps,-0.10282435,0.002197535,0.003646459
Cse1l,-0.061382678,0.001000676,0.001726534
Cenpp,0.15681613,0.003091417,0.005037984
Btbd16,-0.148088931,0.002992849,0.00488516
Gm56537,0.16490721,0.00352712,0.005705303
H1f3,0.406040646,0.004121989,0.006612237
Hs3st1,-0.086492353,0.00124802,0.002131503
Smim12,-0.076825902,0.0011165,0.001918299
Fbxo42,-0.070929773,0.001074818,0.001849083
Fbxo8,0.051879555,0.001180335,0.00202172
Arid2,-0.086773622,0.001051391,0.001810589
Lpp,0.131213431,0.001379229,0.002343736
Grin2a,-0.185192331,0.001048077,0.001805244
Tvp23b,-0.077312367,0.001092736,0.001878969
Hsbp1,0.056401861,0.001041134,0.001793822
Gpatch4,-0.077578538,0.001304296,0.002222325
Gm16378,-0.101135696,0.001983571,0.003312493
Spef1,-0.096943728,0.001581572,0.002669398
Kif21a,-0.096456308,0.001046402,0.001802539
Efhd1,-0.103477577,0.001188311,0.002035179
Ppfibp2,0.145056657,0.001519194,0.002568396
Hdhd5,0.095609115,0.001363059,0.002317859
Thoc1,-0.096559616,0.001327536,0.00226058
Gm9885,0.112963905,0.001891981,0.003167223
Fzd9,0.150331378,0.001666999,0.002805879
2310033P09Rik,-0.106751028,0.001462238,0.002475508
Parp11,-0.057535445,0.001204246,0.002060625
Gm56517,-0.102959238,0.001287903,0.00219635
Gm55122,0.244191106,0.004004807,0.006435656
Slc8a3,0.097207346,0.001310095,0.002231985
Usp6nl,-0.067649832,0.001170088,0.002004568
A830092H15Rik,-0.214374177,0.004066909,0.006529358
Utp14b,-0.159885792,0.001431339,0.002426778
Clp1,-0.07224049,0.001606899,0.002709753
Rtl8c,0.070955698,0.001095083,0.001882629
Bach2,-0.109955213,0.001532133,0.002588999
Vps37a,0.065941928,0.001070074,0.001841105
Mrpl3,-0.062293717,0.001078969,0.001856038
Nat10,0.047676616,0.001166068,0.001998277
Adprm,-0.052421775,0.001435999,0.002434438
Magef1,0.125534795,0.002449112,0.004041704
Nup88,-0.043253964,0.001107869,0.001903849
Gm11400,0.166827219,0.003321117,0.005393875
E130307A14Rik,0.060774536,0.001255755,0.002144075
Pde12,-0.060899548,0.001263969,0.002157244
Tmprss9,-0.233098003,0.004234814,0.006783111
Gm21811,0.489141083,0.00351135,0.005681396
Phf20-ps,-0.150744389,0.002609329,0.004292116
Zeb1,0.056863921,0.001101337,0.001893002
Gpr101,-0.253010563,0.001383758,0.002350736
Ahcyl1,-0.106384859,0.0011286,0.001937928
Pcdha12,-0.136074717,0.001890057,0.00316431
Pin4-ps,-0.133159891,0.002920277,0.00477168
Jam2,0.072289293,0.001128349,0.001937689
Slc12a8,0.222960188,0.003496632,0.005660243
Kif20b,0.180563298,0.00355873,0.005753191
B4galt5,0.072653452,0.001131015,0.001941881
Pdap1,-0.059426206,0.001122824,0.001928395
Pcnx4,-0.036565335,0.001147293,0.001968259
Gm42902,-0.1399958,0.002914562,0.004763246
Crip3,-0.252077042,0.004432251,0.007079592
Osbpl7,-0.06847809,0.001457441,0.002467872
Colgalt2,-0.075802957,0.001573743,0.002656444
Txlna,-0.060315496,0.001158527,0.001986342
Arb2a,0.051495765,0.001139933,0.001956411
Asl,0.08716323,0.001535866,0.002595052
Lyplal1,0.077563838,0.001566165,0.002644728
Stk25,-0.072721303,0.001141733,0.001959305
Gnl3l,-0.058251563,0.001161385,0.001990847
Jakmip2,-0.084801358,0.00115519,0.001980819
Nup133,-0.047872175,0.001225888,0.002095783
Grk4,-0.102730008,0.002362634,0.003905731
C78859,-0.266755649,0.001774864,0.002981315
Ano3,0.110551892,0.001158647,0.001986352
Fxyd6,-0.117364768,0.001152619,0.001976805
Slc15a2,0.170470347,0.001191239,0.002039788
Arhgef11,-0.099636753,0.001154748,0.001980258
Aars2,-0.078089702,0.001337633,0.002277323
Msi1,0.111709902,0.001281272,0.002185691
Gm39469,-0.102994023,0.0024967,0.00411432
Creb3l2,0.124843702,0.001299312,0.002214491
B930046K06Rik,0.204026037,0.004393054,0.007020893
Bin1,-0.064010896,0.001168371,0.002002024
1110065P20Rik,-0.113712596,0.001615984,0.002723739
Timm21,0.077837755,0.001595867,0.00269194
Gm38336,-0.191577451,0.003921311,0.006309136
Poldip2,-0.051574564,0.001164312,0.001995467
Tpcn1,0.08045516,0.001198189,0.002050872
Hexd,-0.088059019,0.001642043,0.002765495
Tubgcp6,-0.075675383,0.001287811,0.00219635
1700120C14Rik,0.20951676,0.004577246,0.007294271
Arhgef10l,0.097357216,0.001267383,0.002162857
Ehbp1l1,0.102000263,0.001405163,0.002384275
Tmem255b,-0.226564151,0.003079748,0.005020339
Prim2,0.076475135,0.001967638,0.0032878
Spn,0.228287109,0.004032037,0.006475787
Tas1r3,0.171134695,0.004341579,0.006945073
Trappc12,-0.053608172,0.001192462,0.002041477
Nfia,0.09622498,0.001196285,0.002047817
Amn1,-0.072911671,0.001546919,0.002613215
Htr6,0.118219889,0.002290345,0.003792421
Mdh2,-0.057811951,0.00121482,0.002078099
Dnah10,0.227435763,0.003468286,0.005617526
Rnf135,0.106729263,0.00229026,0.003792421
Ap4b1,0.118340682,0.003070243,0.005005794
Agbl5,0.095833123,0.001937559,0.003240509
Nek10,0.190901614,0.002157095,0.003583847
Nfyb,0.089782169,0.001221126,0.002088263
AW112010,0.2304464,0.003415948,0.005539009
Sec16a,-0.091290051,0.001217139,0.002081859
Cox5b-ps,-0.126412554,0.001844134,0.003091335
Slc45a3,0.162422799,0.003384819,0.005492155
Hnrnpd,0.089819589,0.001219663,0.002085968
Cep290,-0.118239461,0.001446761,0.002451959
Tceal3,-0.059768784,0.001224398,0.002093444
Gm4609,-0.319781301,0.00497999,0.007888611
Mrps9,-0.060279244,0.00135476,0.002305569
Pcbp4,-0.07634784,0.001232736,0.002106862
Ebf4,-0.113626032,0.002205742,0.003659019
Arfgef2,-0.099887409,0.001235819,0.002111712
Gm54266,0.215878389,0.004788763,0.007605995
Ccdc69,0.204823219,0.004612665,0.007345955
Prdm10,-0.071528645,0.001417458,0.002404427
Tifa,0.107686464,0.001913941,0.003203362
Nrros,-0.111039411,0.001972899,0.003295369
AI593442,0.107741921,0.001258456,0.00214826
A930033H14Rik,0.155874851,0.003510863,0.005681142
Hdac2,0.061812673,0.001249756,0.002134256
Rsbn1,-0.089962959,0.00137829,0.002342371
Kif20a,0.108428439,0.003281752,0.005332963
Acy1,0.109133431,0.002074271,0.003453908
Agtpbp1,-0.09324846,0.001280549,0.002184676
Aco1,0.066107839,0.001334171,0.002271655
Peds1,-0.057945348,0.001375504,0.002337868
Car10,-0.111514666,0.001311923,0.002234878
Gm17733,0.221209667,0.004728754,0.00751623
Gm34552,0.220198081,0.005104289,0.008075849
Scara5,0.616891738,0.004271092,0.006837986
Gm46633,-0.195008136,0.004439434,0.00708975
Gm43034,0.15112175,0.003140478,0.00511546
Akirin2,-0.055270156,0.001291536,0.002201892
Gm45169,0.136628819,0.003403532,0.005519918
Srarp,-0.234684355,0.003598113,0.005814675
Gm37090,0.255205277,0.004093199,0.006569115
Tspyl3,0.058852875,0.001402705,0.002380339
Rbbp7,-0.064180313,0.001295491,0.002208416
Frem1,-0.368887645,0.002622234,0.004311283
Nxt1,-0.084502483,0.002138436,0.003555248
Zfp53,0.076281931,0.002103369,0.003499314
4930579G18Rik,0.237034401,0.003832323,0.00617404
Bbs1,-0.071755742,0.001340693,0.002282081
Gm8483,-0.36277531,0.004382605,0.007004844
Tal1,0.13811814,0.003102762,0.005055939
Map1b,-0.153548004,0.001381918,0.002347843
Cimip2c,0.25160012,0.004898402,0.007769381
Gm8337,-0.357056949,0.005191561,0.0082094
Phactr4,0.094840186,0.00163418,0.002753061
Dhodh,-0.067135445,0.001572678,0.002654906
Bco2,0.174839962,0.002858823,0.00467926
Gm49745,0.253847728,0.005332358,0.008415807
Hdhd3,0.124058136,0.001705812,0.002868684
Exosc5,0.087107081,0.001865156,0.003124446
A930029G22Rik,-0.148665606,0.003985431,0.006406911
Zfp873,-0.079868174,0.002154443,0.003579786
Hip1r,0.077329253,0.001356566,0.002308188
Gm47483,0.110845486,0.002763393,0.00452866
Gm9625,0.184211295,0.004228993,0.006775048
Atp9b,-0.040980137,0.001350644,0.002298793
Slitrk5,-0.073758379,0.001338573,0.002278698
Nup37,0.088783494,0.002642451,0.004341205
Gm2423,-0.153897045,0.003001451,0.004898273
1700084E18Rik,0.213129525,0.005469456,0.008620327
Mrpl41,-0.075839336,0.001448745,0.002454837
Hmbox1,-0.075886037,0.001386473,0.002354651
Fbxl17,-0.053882518,0.001361283,0.002315526
Negr1,-0.089982656,0.001363776,0.00231885
Myl6b,-0.086042421,0.002003875,0.003343806
Hbegf,-0.144231076,0.001779924,0.00298894
Nle1,0.101547283,0.002317807,0.003834942
Rbks,0.133163119,0.003919626,0.006307015
2210406O10Rik,0.128312748,0.003438558,0.005572269
Gm29675,0.164258892,0.003769954,0.006078679
Selenof,0.066851523,0.001390757,0.002360996
Gm37309,0.289084879,0.005600785,0.008813594
Rnf208,-0.087156601,0.001388994,0.002358354
Ndufb9,-0.078295442,0.001389064,0.002358354
Ppp4r4,-0.089606636,0.001392406,0.002363561
Mtcl3,-0.093848102,0.001402086,0.002379524
Atp10b,-0.15389819,0.003382592,0.00548906
Acot6,-0.065802425,0.001942304,0.003247675
Tulp3,0.074100178,0.001697019,0.002854454
Snrnp70,-0.102869477,0.001408913,0.002390168
Hpf1,-0.072349687,0.001461487,0.00247448
Nkx3-1,-0.226614846,0.004783983,0.007599103
Gm5468,-0.141677615,0.003666456,0.005921784
Atp6v0e,0.110566712,0.001672416,0.002814721
Zfp438,0.093986702,0.002243689,0.00371767
Gm34655,0.30519639,0.005579877,0.008783052
Kctd3,-0.037059659,0.001417686,0.002404576
Kdm3b,0.060603396,0.00144357,0.002446791
Paxip1,-0.0630127,0.001453098,0.002461244
Gm42636,0.19217162,0.005251114,0.008295838
Cspp1,-0.092572104,0.001844551,0.003091733
Gsdme,-0.076779863,0.001682159,0.002829736
Atp6v0c-ps2,-0.067114323,0.001430336,0.002425315
Pxmp2,0.132860449,0.003008972,0.004910081
Ttc21a,0.312601575,0.003479607,0.005634274
Gorasp2,-0.037561246,0.001437517,0.002436772
Tepsin,-0.066896931,0.00195422,0.003266331
Rbm6,0.058667211,0.001485652,0.002513911
Thumpd3,-0.056947029,0.001609437,0.002713409
Dhrs4,0.082884609,0.002018231,0.003365804
Tti1,-0.061098459,0.001609062,0.002713135
4933412E12Rik,-0.097071818,0.00263241,0.004326774
Acadl,0.077311893,0.001544674,0.002609679
Ak5,-0.077146931,0.001491637,0.002523542
Sntn,0.253936451,0.004577017,0.007294271
Gm21814,0.180270137,0.005381686,0.008486657
Gm48482,0.180825004,0.003789014,0.006107697
Dusp23,0.128082913,0.00294597,0.004811378
Ttyh2,0.098613328,0.001531684,0.002588495
Mpg,0.105381988,0.002492925,0.004108886
Sec24a,-0.089796469,0.001744181,0.002931491
4921504A21Rik,-0.116913873,0.003730987,0.00602036
Dip2a,-0.067059611,0.001487282,0.002516421
Eif2b4,-0.054202501,0.001612942,0.002718878
Fndc1,-0.201106384,0.002492219,0.004108117
Scn9a,-0.153726109,0.003145011,0.00512236
Gm48239,0.29218194,0.004816901,0.007648569
Inpp5e,0.084225763,0.001775506,0.002982101
Pnpla2,0.105773035,0.001830402,0.00306981
Gm44243,-0.252989231,0.005509548,0.008678748
Pdcd5-ps,-0.132247636,0.002024532,0.003375658
Scn3a,0.103475886,0.001517011,0.002564958
Lnpep,-0.11443298,0.001505696,0.002546826
Zfp260,-0.065776302,0.001499836,0.002537163
1700019D03Rik,0.099704593,0.002061336,0.003433366
Ugdh,0.060361506,0.001647973,0.002774939
Dgkq,-0.079514055,0.001745531,0.002933473
Fbll1,-0.089263024,0.001681721,0.002829275
Zfp407,0.092942389,0.001809276,0.003036451
Hecw2,-0.11294232,0.001631611,0.002749001
Ccdc51,-0.083147146,0.002743524,0.004498669
Sec23ip,-0.065449677,0.001526641,0.002580226
AW047730,-0.121195154,0.002195675,0.003644075
Mbd1,-0.040141225,0.001588079,0.002679854
9530051G07Rik,0.128410651,0.00494956,0.007844938
Tsnaxip1,0.240314193,0.005711632,0.008980638
Gm31793,0.204559468,0.006205697,0.009708704
Fzd2,0.119155751,0.002088486,0.003476233
Itpa,-0.057009264,0.001585514,0.002675788
Cfap418,0.064587942,0.001551118,0.002620052
Dedd,-0.081855251,0.002937639,0.004799138
Tor2a,0.059809187,0.001844979,0.003092149
4833422M21Rik,-0.198666631,0.006050731,0.009479185
Ttpa,-0.170568495,0.002680653,0.004399348
Mirg,-0.285487894,0.003079307,0.005020095
Ccdc167,0.091901564,0.002883432,0.004717297
Ankrd34a,-0.08205175,0.001571812,0.002653965
Mmadhc,-0.052025321,0.00160954,0.002713409
Fancl,0.093231422,0.002995802,0.004889516
Cfap70,0.245746179,0.004410877,0.007046759
Iqca1,0.21163445,0.003916615,0.006302758
Cdca7,-0.106410624,0.003540509,0.005724809
Rgs19,-0.062800377,0.001826255,0.003063752
Sgip1,-0.077249612,0.001572057,0.002654117
1810010H24Rik,0.122920146,0.003571737,0.005773134
Pkd1l3,0.118971,0.00388815,0.006258708
Hic2,0.092215854,0.002748716,0.004506324
Tbx3,-0.11618815,0.00348157,0.005636921
Atp5if1,-0.076551473,0.001642031,0.002765495
Gm47469,0.114901945,0.002713618,0.004451013
Ldha-ps2,-0.156224778,0.004187055,0.006711609
Gm37621,-0.151467913,0.0045187,0.007205642
Gm42067,-0.155791606,0.004961298,0.007861173
Tmbim6,0.049739476,0.001624783,0.002738034
Dhcr24,-0.120298043,0.001595272,0.002691202
Hmgn5,-0.093672426,0.00184649,0.003094381
Dcakd,-0.082724996,0.001643327,0.002767386
Lrrc4b,-0.089426538,0.001603653,0.00270481
Il1rapl1,-0.119159937,0.001950907,0.003261426
Cfap47,0.200373964,0.004613507,0.007346616
Gm7059,0.120301674,0.00440842,0.007043488
Rps15,-0.08669445,0.001636242,0.002756266
Gm38300,-0.11830266,0.003768875,0.006077994
Gm30025,0.164382677,0.004524999,0.007215018
Fahd1,0.066173258,0.002060701,0.003432641
Zfp648,0.252506819,0.006206352,0.009708846
Zdhhc21,-0.089105612,0.001658349,0.002791866
Lzic,0.07079676,0.002413768,0.003988347
Dynlrb2,0.27157921,0.004284574,0.006858347
Eif2b5,-0.040402466,0.001678809,0.002824652
Taf1b,0.072525224,0.002010784,0.003354359
Acrbp,-0.222755691,0.004916051,0.007794501
Mppe1,-0.069035927,0.00231067,0.0038235
Srrm1,0.065430711,0.001674272,0.00281757
Tmx3,-0.078495355,0.001674444,0.002817583
3830408C21Rik,0.112471964,0.003624328,0.00585484
Trim30d,0.802309618,0.006498262,0.010137854
Ramacl,0.126308233,0.005209264,0.008235125
Pou2f1,0.117069505,0.002039828,0.003399516
Csmd3,-0.150247151,0.001829829,0.003069148
Wfdc1,-0.113702807,0.002987062,0.004876177
Ifit1bl2,-0.204438818,0.005086631,0.00805013
Cdca2,0.200854159,0.006605438,0.01029666
Rps4x,0.075679139,0.001717256,0.002887365
Gmeb2,-0.062942019,0.001996925,0.003334148
Gm20768,0.236845644,0.006934806,0.010777876
Rmdn1,0.078041029,0.00289544,0.004734243
Fbxl7,-0.130470211,0.003769175,0.006077994
Tmem184b,-0.050489716,0.001729347,0.002907127
Gm50462,-0.125492731,0.004569463,0.007283216
Zdhhc24,-0.047668965,0.002027651,0.003380531
Map4k2,-0.102676026,0.001874,0.003138344
Pgam5,-0.046390085,0.001742952,0.002929712
Sanbr,0.068622681,0.001760228,0.002957885
Myo7a,0.288800419,0.003309197,0.00537604
Gm12251,-0.075188984,0.002481368,0.004091796
Efs,0.123840569,0.002416905,0.003993147
Gm17501,0.224573105,0.006997522,0.010869459
Dctn2,-0.055008402,0.001763727,0.002963474
Gpt,-0.113159903,0.002554152,0.004204569
Sycp2,-0.234468206,0.00678982,0.010567808
A930037H05Rik,0.209979887,0.004907432,0.007782269
Pcdhgb6,0.096219797,0.002235137,0.003704568
Gm8069,-0.157430663,0.005702057,0.008966402
Aip,-0.068475452,0.001773371,0.002979097
Oxld1,0.111304083,0.00346547,0.005613493
Nudt11,0.084540124,0.00182747,0.003065492
Zfp65,0.062265707,0.002124978,0.003534581
Ryr2,0.1682509,0.001787339,0.003001097
Lysmd1,-0.07615992,0.003535529,0.005717565
Dpf1,-0.070431228,0.001863459,0.003121906
Tbc1d5,0.072031965,0.00183619,0.003078618
Eif2s1,-0.060054957,0.001819189,0.003052791
Nkain3,0.164821726,0.002203545,0.003656079
Tmem67,0.078674227,0.002617163,0.004304378
Gm6473,-0.170061212,0.005549836,0.008738212
Naa12,-0.062675514,0.001823791,0.003059916
Gm3150,0.166988487,0.006171339,0.009659341
Ssbp1,0.077646328,0.002520611,0.004150942
Gm49747,0.159367321,0.005802202,0.009113888
Ccr1,0.403454983,0.006460922,0.01008417
Gm6180,-0.084416165,0.002473254,0.004079981
Gm10244,0.225184945,0.007600816,0.011768344
Gm30238,0.247914823,0.006225517,0.009737058
Ywhaz,-0.071358441,0.00191874,0.003210771
Atad3aos,0.157863137,0.006912231,0.01074376
Golga5,0.041070455,0.002010624,0.003354359
Dgkd,0.046252829,0.001836023,0.003078618
Ncoa2,-0.094583848,0.001838202,0.003081691
Gmfb,-0.061857251,0.001871169,0.003134213
Efcab9,-0.164939463,0.005643709,0.008877083
Nkain4,0.094078605,0.002079354,0.003461703
Zfhx4,-0.165744886,0.002497746,0.00411565
Gm5963,-0.120301443,0.003535697,0.005717565
Mcub,0.179212266,0.004026452,0.006468024
Gm44698,0.206829663,0.007486662,0.011598902
Gm5884,0.062654079,0.002636774,0.004332706
Tlr5,0.293887796,0.007526687,0.011656716
Aatk,-0.064397411,0.001897977,0.003176951
Tuba1a,0.094588725,0.001916288,0.003206979
Pou6f2,-0.223952782,0.005606088,0.008820327
Nipal4,-0.113044339,0.003336181,0.005417321
AV356131,0.149015752,0.005816786,0.009134296
Ajm1,-0.089858809,0.001886011,0.003157844
Cnot11,0.042427654,0.002015008,0.003360754
Tmem19,0.040906795,0.001974906,0.003298344
Lrrc38,0.178770299,0.005751266,0.009041305
Tmem53,0.141152198,0.00465413,0.007406508
Slitrk2,0.078347952,0.001922977,0.003217235
Sema6a,0.08912325,0.002128568,0.003540209
Spopl,-0.065787623,0.002081183,0.003464412
Ndrg4,-0.049408587,0.002022878,0.003373227
2310026L22Rik,0.197525815,0.007672102,0.011864843
Mcee,-0.078989467,0.002295785,0.003800331
Gpsm1,0.073032224,0.002060139,0.003432037
Zfp608,0.097587555,0.001997925,0.00333517
Gm9947,-0.2693928,0.00750152,0.011619829
Vdac3-ps1,-0.054079442,0.002148938,0.003571673
Dnajb5,-0.140466533,0.001918989,0.003210875
Hes6,0.12125438,0.002847612,0.004661354
Plk2,-0.098152461,0.001942765,0.00324813
Ldhd,-0.090046414,0.002894777,0.004733608
Ddx10,-0.070977353,0.002137968,0.003554812
Zbtb14,-0.041388805,0.002232393,0.003700377
Mrs2,-0.151525169,0.001963334,0.003280927
Gm53374,0.156113017,0.007082074,0.010994844
Dctn3,-0.121786461,0.001960466,0.003276452
Fkbp8,-0.072423653,0.001969416,0.003290451
9530085L11Rik,-0.145664806,0.005328101,0.00840986
