gene,log2FoldChange,pvalue,padj
Tap2,0.187595049,8.19E-07,2.04E-06
1700037C18Rik,0.211220568,8.31E-07,2.07E-06
Gm26981,0.602334302,8.31E-07,2.07E-06
Grpel1,-0.094834251,8.31E-07,2.07E-06
Kctd8,-0.180937902,8.31E-07,2.07E-06
Ttll7,-0.156556738,8.31E-07,2.07E-06
Vrk1,0.112608333,8.31E-07,2.07E-06
Kcnk13,0.161712348,8.44E-07,2.10E-06
Phf2,-0.104156242,8.44E-07,2.10E-06
Trnp1,0.252247202,8.44E-07,2.10E-06
Ap3b1,0.137796296,8.56E-07,2.13E-06
Arhgef9,-0.113959013,8.56E-07,2.13E-06
E130317F20Rik,0.179329074,8.56E-07,2.13E-06
Lats1,0.134424775,8.56E-07,2.13E-06
Ncoa1,-0.157560741,8.56E-07,2.13E-06
Slc25a11,-0.076882266,8.56E-07,2.13E-06
Smarcal1,0.123388851,8.56E-07,2.13E-06
Zfp385a,-0.156003047,8.56E-07,2.13E-06
Apbb3,-0.119414632,8.69E-07,2.16E-06
